Country,Type,OS,year,month,date type,Rank,Change,Industry,subcategory,App,Publisher,Price,Inapp,Date,CRScore,URL(Address)
JP,PAID,AND,2020,5,M,1,+1,,Travel & Local,LiveATC for Android,LiveATC,￥440,,2020-01-31,262381,https://play.google.com/store/apps/details?id=net.liveatc.liveatc_app
JP,PAID,AND,2020,5,M,2,-1,,Travel & Local,PeakFinder,Fabio Soldati,￥560,,2020-03-03,216078,https://play.google.com/store/apps/details?id=org.peakfinder.area.alps
JP,PAID,AND,2020,5,M,3,+3,,Travel & Local,震災時帰宅支援マップ首都圏版 - オフラインで使える,株式会社昭文社,￥400,,2018-03-05,81716,https://play.google.com/store/apps/details?id=jp.mappleon.android.kitakushien2014
JP,PAID,AND,2020,5,M,4,-,,Travel & Local,山旅ロガーGOLD,KMI Software,¥550,,2020-04-19,80746,https://play.google.com/store/apps/details?id=com.kamoland.ytlog_g
JP,PAID,AND,2020,5,M,5,-,,Travel & Local,都道府県制覇プラス,ydbs,￥100,,2019-01-24,61106,https://play.google.com/store/apps/details?id=com.ydbs.jpm
JP,PAID,AND,2020,5,M,6,-3,,Travel & Local,旅行英会話 - Help me Travel,Unicorn Creations,"¥1,080",,2020-06-11,52111,https://play.google.com/store/apps/details?id=com.bilingirl.helpmetravel
JP,PAID,AND,2020,5,M,7,+1,,Travel & Local,GPS Status PRO - (legacy key),EclipSim,￥390,,2013-05-23,30145,https://play.google.com/store/apps/details?id=com.eclipsim.gpstoolbox.pro
JP,PAID,AND,2020,5,M,8,-1,,Travel & Local,世界の霧,Ollix,"￥1,800",,2020-07-09,14338,https://play.google.com/store/apps/details?id=com.ollix.fogofworld
JP,PAID,AND,2020,5,M,9,-,,Travel & Local,複数時計,"Udell Enterprises, Inc",￥110,,2016-03-08,10003,https://play.google.com/store/apps/details?id=com.polyclock
JP,PAID,AND,2020,5,M,10,+1,,Travel & Local,仙台地図さんぽ,Stroly Inc,￥190,,2016-10-27,7679,https://play.google.com/store/apps/details?id=com.stroly.android.SendaiBurari
JP,PAID,AND,2020,5,M,11,-1,,Travel & Local,3レター特訓,ydbs,￥100,,2018-07-14,6568,https://play.google.com/store/apps/details?id=com.ydbs.tle
JP,PAID,AND,2020,5,M,12,new,,Travel & Local,AR GPS Compass Map 3D Pro,CodeKonditor,￥100,,2018-06-13,5822,https://play.google.com/store/apps/details?id=com.kettler.argpscm3dpro
JP,PAID,AND,2020,5,M,13,new,,Travel & Local,OruxMaps GP,jose vazquez,￥390,￥110～￥980/アイテム,2020-07-10,5571,https://play.google.com/store/apps/details?id=com.orux.oruxmapsDonate
