Country,Type,OS,year,month,date type,Rank,Change,Industry,subcategory,App,Publisher,Price,Inapp,Date,CRScore,URL(Address)
HK,PAID,IOS,2019,4,M,1,+4,,Adventure,Minecraft.,Mojang,HK$ 53.00,,2011-11-17,133628,https://itunes.apple.com/HK/app/id479516143
HK,PAID,IOS,2019,4,M,2,+1,,Productivity,Forest 專注森林,"SEEKRTECH CO., LTD.",HK$ 15.00,,2014-05-10,122466,https://itunes.apple.com/HK/app/id866450515
HK,PAID,IOS,2019,4,M,3,-2,,Strategy,Plague Inc. (瘟疫公司),Ndemic Creations,HK$ 8.00,,2012-05-25,114954,https://itunes.apple.com/HK/app/id525818839
HK,PAID,IOS,2019,4,M,4,+3,,Photo & Video,TouchRetouch,ADVA Soft GmbH,HK$ 15.00,,2010-06-08,101829,https://itunes.apple.com/HK/app/id373311252
HK,PAID,IOS,2019,4,M,5,new,,Card,夢之彼端,"WEXPLORE GAMES CO., LIMITED",HK$ 8.00,,2019-04-09,85055,https://itunes.apple.com/HK/app/id1445376954
HK,PAID,IOS,2019,4,M,6,+6,,Role Playing,超級群俠傳-單機武俠手游,Yue Jiang,HK$ 8.00,,2018-08-28,75762,https://itunes.apple.com/HK/app/id1149477636
HK,PAID,IOS,2019,4,M,7,new,,Entertainment,Avengers: Endgame Stickers,Marvel Entertainment,HK$ 15.00,,2019-04-24,50000,https://itunes.apple.com/HK/app/id1458556514
HK,PAID,IOS,2019,4,M,8,-6,,Simulation,Rebel Inc. (反叛公司),Ndemic Creations,HK$ 15.00,,2018-12-04,39212,https://itunes.apple.com/HK/app/id1439187947
HK,PAID,IOS,2019,4,M,9,+1,,Sportsgame,NBA 2K19,2K,HK$ 58.00,,2018-09-26,34655,https://itunes.apple.com/HK/app/id1412321065
HK,PAID,IOS,2019,4,M,10,+4,,Arcade,Cytus II,Rayark International Limited,HK$ 15.00,,2018-01-17,30272,https://itunes.apple.com/HK/app/id1290687550
HK,PAID,IOS,2019,4,M,11,+137,,Photo & Video,FILCA - SLR Film Camera,Cheol Kim,HK$ 8.00,,2018-09-22,24033,https://itunes.apple.com/HK/app/id1436429074
HK,PAID,IOS,2019,4,M,12,-1,,Utilities,iSafe Pro,Fanship,HK$ 8.00,,2010-12-14,18523,https://itunes.apple.com/HK/app/id402012828
HK,PAID,IOS,2019,4,M,13,+1201,,Word,龍紀冒險棋,dog bad,HK$ 8.00,,2016-09-01,18301,https://itunes.apple.com/HK/app/id1048509287
HK,PAID,IOS,2019,4,M,14,+15,,Photo & Video,Analog Paris,ordinaryfactory Inc.,HK$ 8.00,,2016-03-17,17547,https://itunes.apple.com/HK/app/id1035219562
HK,PAID,IOS,2019,4,M,15,+6,,Card,王權：權力遊戲,Devolver,HK$ 28.00,,2018-10-18,15837,https://itunes.apple.com/HK/app/id1342309192
HK,PAID,IOS,2019,4,M,16,+3,,Social Networking,WatchChat 2: for WhatsApp,Alexander Nowak,HK$ 23.00,,2017-10-26,14999,https://itunes.apple.com/HK/app/id1299535391
HK,PAID,IOS,2019,4,M,17,-4,,Simulation,Football Manager 2019 Mobile,SEGA,HK$ 68.00,,2018-11-02,13058,https://itunes.apple.com/HK/app/id1437397276
HK,PAID,IOS,2019,4,M,18,-3,,Simulation,迷你地鐵,Dinosaur Polo Club,HK$ 28.00,,2015-12-25,11852,https://itunes.apple.com/HK/app/id837860959
HK,PAID,IOS,2019,4,M,19,+894,,Racing,Rush Rally 3,Brownmonster Limited,HK$ 28.00,,2019-03-27,11718,https://itunes.apple.com/HK/app/id1437096541
HK,PAID,IOS,2019,4,M,20,-4,,Photo & Video,kirakira+,bytes inc.,HK$ 8.00,,2015-02-25,10360,https://itunes.apple.com/HK/app/id955687901
HK,PAID,IOS,2019,4,M,21,+3,,Arcade,Cytus,Rayark International Limited,HK$ 15.00,,2012-01-12,9712,https://itunes.apple.com/HK/app/id485246824
HK,PAID,IOS,2019,4,M,22,+13,,Healthcare & Fitness,AutoSleep Track Sleep on Watch,Tantsissa,HK$ 23.00,,2016-12-19,9095,https://itunes.apple.com/HK/app/id1164801111
HK,PAID,IOS,2019,4,M,23,+60,,Strategy,三國志漢末霸業,ChengDu LongYou Tech Ltd,HK$ 38.00,,2018-06-14,8974,https://itunes.apple.com/HK/app/id1373057849
HK,PAID,IOS,2019,4,M,24,+19,,Arcade,Street Fighter IV CE,CAPCOM,HK$ 38.00,,2017-07-11,8262,https://itunes.apple.com/HK/app/id1239299402
HK,PAID,IOS,2019,4,M,25,new,,Action,Construction Simulator 3,astragon Entertainment GmbH,HK$ 28.00,,2019-04-10,8250,https://itunes.apple.com/HK/app/id1439889483
HK,PAID,IOS,2019,4,M,26,+75,,Role Playing,魔塔触控,非 李,HK$ 8.00,,2013-11-04,8184,https://itunes.apple.com/HK/app/id701598884
HK,PAID,IOS,2019,4,M,27,-9,,Utilities,Shadowrocket,Shadow Launch Technology Limited,HK$ 23.00,,2015-04-13,8131,https://itunes.apple.com/HK/app/id932747118
HK,PAID,IOS,2019,4,M,28,+6,,Action,Grand Theft Auto: San Andreas,Rockstar Games,HK$ 53.00,,2013-12-12,7971,https://itunes.apple.com/HK/app/id763692274
HK,PAID,IOS,2019,4,M,29,+1,,Card,DungeonMaker,GameCoaster,HK$ 23.00,,2018-05-19,7964,https://itunes.apple.com/HK/app/id1359652100
HK,PAID,IOS,2019,4,M,30,+40,,Photo & Video,SOVS - 構圖相機,"SOVS Co., Ltd",HK$ 8.00,,2017-12-23,7963,https://itunes.apple.com/HK/app/id1326747827
HK,PAID,IOS,2019,4,M,31,-5,,Word,修真风云录,Wei Zhou,HK$ 8.00,,2017-11-11,7270,https://itunes.apple.com/HK/app/id1308038634
HK,PAID,IOS,2019,4,M,32,+237,,Healthcare & Fitness,心電圖儀,MacroPinch Ltd.,HK$ 15.00,,2016-11-23,7093,https://itunes.apple.com/HK/app/id1073907652
HK,PAID,IOS,2019,4,M,33,+45,,Productivity,GoodNotes 5,Time Base Technology Limited,HK$ 58.00,,2019-01-15,6923,https://itunes.apple.com/HK/app/id1444383602
HK,PAID,IOS,2019,4,M,34,+146,,Simulation,修仙掌門人 - 模擬經營仙俠遊戲,Xuan Su,HK$ 8.00,,2018-10-19,6569,https://itunes.apple.com/HK/app/id1436567310
HK,PAID,IOS,2019,4,M,35,+39,,Racing,Infinite Flight Simulator,Infinite Flight LLC,HK$ 38.00,,2012-03-18,6537,https://itunes.apple.com/HK/app/id471341991
HK,PAID,IOS,2019,4,M,36,+67,,Simulation,口袋學院物語2,"Kairosoft Co.,Ltd",HK$ 38.00,,2011-06-28,6397,https://itunes.apple.com/HK/app/id432080204
HK,PAID,IOS,2019,4,M,37,-12,,Adventure,DEEMO,Rayark International Limited,HK$ 15.00,,2013-11-12,6251,https://itunes.apple.com/HK/app/id700637744
HK,PAID,IOS,2019,4,M,38,-,,Photo & Video,Afterlight — 圖片編輯器,"Afterlight Collective, Inc",HK$ 23.00,,2017-11-02,6173,https://itunes.apple.com/HK/app/id1293122457
HK,PAID,IOS,2019,4,M,39,+72,,Action,刺客任務：狙擊 (Hitman Sniper),SQUARE ENIX,HK$ 8.00,,2015-06-03,6144,https://itunes.apple.com/HK/app/id904278510
HK,PAID,IOS,2019,4,M,40,-20,,Role Playing,月圓之夜,"Giant Network Technology Co., Ltd.",HK$ 8.00,,2017-10-18,5816,https://itunes.apple.com/HK/app/id1278845241
HK,PAID,IOS,2019,4,M,41,+674,,Adventure,Pocket Build,MoonBear LTD,HK$ 15.00,,2017-10-31,5654,https://itunes.apple.com/HK/app/id1293681293
HK,PAID,IOS,2019,4,M,42,+16,,Social Networking,WatchUp - for WhatsApp,Franz Stuber,HK$ 23.00,,2018-08-19,5621,https://itunes.apple.com/HK/app/id1422667766
HK,PAID,IOS,2019,4,M,43,new,,Photo & Video,bokeh+,bytes inc.,HK$ 8.00,,2018-10-30,5472,https://itunes.apple.com/HK/app/id1436306333
HK,PAID,IOS,2019,4,M,44,+994,,Word,放置江湖：隐世门派现武林,Xiang Xie,HK$ 8.00,,2017-07-06,5364,https://itunes.apple.com/HK/app/id1242654932
HK,PAID,IOS,2019,4,M,45,-41,,Card,Pirates Outlaws,Fabled Game Limited,HK$ 8.00,,2019-03-06,5209,https://itunes.apple.com/HK/app/id1442776789
HK,PAID,IOS,2019,4,M,46,new,,Education,的士筆試 - 新制度,LEE KA WING,HK$ 8.00,,2019-02-08,5136,https://itunes.apple.com/HK/app/id1451480559
HK,PAID,IOS,2019,4,M,47,-30,,Photo & Video,慢快門相機 (Slow Shutter Cam),Cogitap Software,HK$ 15.00,,2010-02-23,4987,https://itunes.apple.com/HK/app/id357404131
HK,PAID,IOS,2019,4,M,48,+75,,Word,五色學倉頡 (1500 字),Kotech Services Co.,HK$ 15.00,,2016-06-15,4951,https://itunes.apple.com/HK/app/id1123436822
HK,PAID,IOS,2019,4,M,49,-16,,Role Playing,亙古幻想,ZigZaGame Inc.,HK$ 8.00,,2019-03-21,4908,https://itunes.apple.com/HK/app/id1263365153
HK,PAID,IOS,2019,4,M,50,+13,,Action,王國保衛戰：復仇,Ironhide S.A.,HK$ 38.00,,2018-11-22,4619,https://itunes.apple.com/HK/app/id1248033433
HK,PAID,IOS,2019,4,M,51,+337,,Role Playing,魔窟-無盡的地下城：暗黑世界,LIMING CHEN,HK$ 8.00,,2016-11-17,4582,https://itunes.apple.com/HK/app/id1171627280
HK,PAID,IOS,2019,4,M,52,-10,,,Procreate Pocket,Savage Interactive Pty Ltd,HK$ 38.00,,2014-12-17,4372,https://itunes.apple.com/HK/app/id916366645
HK,PAID,IOS,2019,4,M,53,+43,,Word,恶龙传说(单机无内购)-血脉升华,Qin Hu,HK$ 15.00,,2016-07-31,4322,https://itunes.apple.com/HK/app/id1137434782
HK,PAID,IOS,2019,4,M,54,+36,,Photo & Video,Analog Tokyo,ordinaryfactory Inc.,HK$ 8.00,,2015-02-05,4270,https://itunes.apple.com/HK/app/id961932335
HK,PAID,IOS,2019,4,M,55,+21,,Simulation,怪怪水族館,yuan liu,HK$ 8.00,,2016-12-02,4119,https://itunes.apple.com/HK/app/id1180989940
HK,PAID,IOS,2019,4,M,56,+29,,Strategy,Pocket City,Codebrew Games Inc.,HK$ 28.00,,2018-08-06,4080,https://itunes.apple.com/HK/app/id1330451888
HK,PAID,IOS,2019,4,M,57,+64,,Education,大家的日語 初級 改訂版,XiaoPeng Wang,HK$ 58.00,,2018-12-21,3983,https://itunes.apple.com/HK/app/id1441240276
HK,PAID,IOS,2019,4,M,58,+64,,Music,Lanota,Noxy Games Inc.,HK$ 15.00,,2016-07-12,3909,https://itunes.apple.com/HK/app/id1050535507
HK,PAID,IOS,2019,4,M,59,+36,,Utilities,AdBlock,FutureMind,HK$ 15.00,,2014-03-15,3790,https://itunes.apple.com/HK/app/id691121579
HK,PAID,IOS,2019,4,M,60,-52,,Role Playing,侠客风云传-单机版,边锋游戏,HK$ 8.00,,2017-06-08,3790,https://itunes.apple.com/HK/app/id1216573210
HK,PAID,IOS,2019,4,M,61,+1,,Adventure,Terraria,"505 Games (US), Inc.",HK$ 38.00,,2020-04-28,3628,https://itunes.apple.com/HK/app/id640364616
HK,PAID,IOS,2019,4,M,62,+1089,,Role Playing,CHRONO TRIGGER (Upgrade Ver.),SQUARE ENIX,HK$ 38.00,,2011-12-08,3590,https://itunes.apple.com/HK/app/id479431697
HK,PAID,IOS,2019,4,M,63,-16,,Action,刺客教條：英雄,Ubisoft,HK$ 15.00,,2016-02-24,3556,https://itunes.apple.com/HK/app/id880971164
